Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;knapsacksa.cpp;15;1.2883033752441406;0-2;Random bit-flip
solution;knapsacksa.cpp;38;2.196871280670166;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1507740020751953;0-2;Random bit-flip
i;knapsacksa.cpp;27;0.9982216358184814;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.41928839683532715;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8904509544372559;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.40599894523620605;0-2;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.8854858875274658;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.0375418663024902;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.907259464263916;0-2;Random bit-flip
__first;/usr/include/c++/7/bits/stl_uninitialized.h;99;1.3612546920776367;0-2;Random bit-flip
n;knapsacksa.cpp;15;0.8661248683929443;0-2;Random bit-flip
n;knapsacksa.cpp;15;2.1556448936462402;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.4633886814117432;0-2;Random bit-flip
n;knapsacksa.cpp;15;1.1957340240478516;0-2;Random bit-flip
__GI__dl_argv;rtld.c;83;0.8051588535308838;0-2;Random bit-flip
_dl_skip_args;rtld.c;84;0.3751680850982666;0-2;Random bit-flip
__p;/usr/include/c++/7/bits/alloc_traits.h;461;0.9956955909729004;0-2;Random bit-flip
