Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model;Detected
val;knapsacksa.cpp;14;5.806920766830444;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.076139211654663;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.655194997787476;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;6.083284854888916;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.2811477184295654;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.4771111011505127;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.8251137733459473;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.93651270866394;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.810023069381714;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.5084733963012695;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.2686920166015625;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.3735690116882324;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.7597858905792236;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.2600579261779785;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.679351568222046;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;1.7700252532958984;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.894705295562744;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;1.5597801208496094;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.932121276855469;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;9.252665996551514;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.1340174674987793;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.608657121658325;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.5403847694396973;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.645142078399658;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.5540342330932617;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.8731420040130615;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.201765775680542;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;6.207221508026123;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.253094911575317;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.7628629207611084;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.3350601196289062;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.368005990982056;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.5928735733032227;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.170787334442139;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;1.3572757244110107;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;7.337538480758667;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.889362096786499;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;1.8000402450561523;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.9274780750274658;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;7.9438440799713135;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;1.8881254196166992;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.10621190071106;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.5026016235351562;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.9430007934570312;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.7460756301879883;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.0443215370178223;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.4687435626983643;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.4603338241577148;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.3956685066223145;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.417542934417725;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.387279272079468;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.2853806018829346;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.619652509689331;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.491135597229004;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.357393503189087;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;5.2730019092559814;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.797682762145996;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.568040370941162;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.3541808128356934;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.547792196273804;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.142679452896118;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.494306802749634;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.233813762664795;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;5.907170534133911;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.9312350749969482;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.058151483535767;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.641758680343628;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.0965588092803955;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;4.774342060089111;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.3013525009155273;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.604517698287964;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.8161137104034424;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.923699617385864;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;5.471820116043091;0-9;Random bit-flip;1
s;knapsacksa.cpp;89;2.326981544494629;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;5.4745025634765625;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.440624475479126;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.029514789581299;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.1398823261260986;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.1229915618896484;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;3.5538549423217773;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.0257856845855713;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.889023065567017;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.8404831886291504;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.417762041091919;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.3169350624084473;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.217970848083496;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;0.9004485607147217;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;5.252480745315552;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.9018945693969727;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.479372262954712;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.8608181476593018;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.247645616531372;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.627581596374512;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;6.290558099746704;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.871295690536499;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.318835258483887;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.374546766281128;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.4517576694488525;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.8289220333099365;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.5328197479248047;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.378751516342163;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.159677505493164;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;0.8319218158721924;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.8544855117797852;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.5365309715270996;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.222107887268066;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;2.866725206375122;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.978427171707153;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;8.032197713851929;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;1.674224615097046;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;3.4843027591705322;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.105065107345581;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.237382888793945;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.1966898441314697;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.250296354293823;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.5674588680267334;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;3.444735527038574;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;4.827118873596191;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.4170145988464355;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.3908133506774902;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.1040658950805664;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.212409257888794;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.4075591564178467;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.403980016708374;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.7735822200775146;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.029323101043701;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.3573877811431885;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.5777835845947266;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.3797223567962646;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.726351022720337;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.362741470336914;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;5.822875738143921;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.6376049518585205;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.0069355964660645;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;8.095670938491821;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.81620717048645;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;7.322812080383301;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.6973860263824463;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.497774362564087;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.605215311050415;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;4.873163461685181;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.016437292098999;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.0664784908294678;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.110360860824585;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;3.7462947368621826;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;0.9485077857971191;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.2581355571746826;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.06425666809082;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.603050231933594;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;3.150156021118164;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.4115140438079834;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.3248977661132812;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.516735792160034;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;1.5314669609069824;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.7145302295684814;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.320138454437256;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.951675891876221;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;1.875246524810791;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;1.879176139831543;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.310546398162842;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.6202714443206787;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.8435237407684326;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.9099254608154297;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.223913669586182;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.8589084148406982;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.8029065132141113;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;1.7526156902313232;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.9433634281158447;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;1.6879055500030518;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.3429322242736816;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.015440225601196;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.764073133468628;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.1228134632110596;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;2.106956720352173;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;6.835555791854858;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;6.133150100708008;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.352926731109619;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;3.8640880584716797;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.7791314125061035;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.84817910194397;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.508661985397339;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;4.642998456954956;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;8.667184829711914;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;6.938946962356567;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.834202766418457;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.4252729415893555;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.3825883865356445;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.236678600311279;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.6714320182800293;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;2.2778375148773193;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.124570369720459;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.8031365871429443;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;4.104702472686768;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.6957612037658691;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.4778857231140137;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.8640778064727783;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;6.734997987747192;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;1.61277174949646;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.6702773571014404;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.682815790176392;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.108858108520508;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.0077457427978516;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.213430881500244;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.707404375076294;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.3970930576324463;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;2.558547258377075;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;7.103078365325928;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;4.852558135986328;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.4986016750335693;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.602890729904175;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.112332344055176;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.01313853263855;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.296474933624268;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;5.851171255111694;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.168370246887207;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.6242032051086426;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.9545230865478516;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.185601234436035;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.9638984203338623;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.819505453109741;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.237211227416992;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;3.090740919113159;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.2573513984680176;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.567969799041748;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;2.0568675994873047;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.539898633956909;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.4095664024353027;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;5.075342416763306;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.1428885459899902;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;4.710875988006592;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.511331558227539;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.098600387573242;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.326207160949707;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.8026204109191895;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.399212121963501;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.1229946613311768;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.441568374633789;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.772218942642212;0-9;Random bit-flip;1
s;knapsacksa.cpp;89;4.310497045516968;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;5.077539682388306;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.403040885925293;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.994575023651123;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.422414779663086;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.337156057357788;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.0481653213500977;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.192033052444458;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.2825372219085693;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.1681222915649414;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.02581000328064;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.5872516632080078;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.4157161712646484;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.207595586776733;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.698789596557617;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.7294068336486816;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.879610538482666;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.791808366775513;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.9061644077301025;0-9;Random bit-flip;1
val2;knapsacksa.cpp;15;2.678013324737549;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.7208399772644043;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.8724589347839355;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.6142492294311523;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.5150721073150635;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.78224778175354;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.1762793064117432;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.151087522506714;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.9633231163024902;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.9063467979431152;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;6.895921945571899;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.980180025100708;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.6899397373199463;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.6205878257751465;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.0681214332580566;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.9912242889404297;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;5.031603574752808;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.9930598735809326;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.703864574432373;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;3.710479259490967;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;4.677224397659302;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.9884331226348877;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.388197422027588;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.3836982250213623;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;4.180201053619385;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;1.7771573066711426;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;1.035691261291504;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.8968753814697266;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.212592601776123;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.340120553970337;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.0078561305999756;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.1297061443328857;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;2.0549395084381104;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.618218183517456;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.6813466548919678;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;6.097937822341919;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;3.6248531341552734;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;7.074904203414917;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.5030906200408936;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;2.9246842861175537;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.198352336883545;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;6.6302103996276855;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.242406606674194;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;6.650631666183472;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;1.8115894794464111;0-9;Random bit-flip;1
best;knapsacksa.cpp;81;2.7093923091888428;0-9;Random bit-flip;1
val;knapsacksa.cpp;14;6.132879734039307;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.7620091438293457;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.6863086223602295;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;3.472815990447998;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;1.2882053852081299;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;4.781624794006348;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;4.063986778259277;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.363854169845581;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.47709321975708;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.81350040435791;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.653301477432251;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;2.7158684730529785;0-9;Random bit-flip;1
n;knapsacksa.cpp;13;2.4030752182006836;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;4.514906883239746;0-9;Random bit-flip;1
wt;knapsacksa.cpp;16;3.4869890213012695;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.203252553939819;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.384096622467041;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;5.054051399230957;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.629906415939331;0-9;Random bit-flip;1
valor;knapsacksa.cpp;56;6.517249822616577;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;5.203401803970337;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;7.926840782165527;0-9;Random bit-flip;1
temp2;knapsacksa.cpp;84;3.245958089828491;0-9;Random bit-flip;1
valor2;knapsacksa.cpp;56;2.7761800289154053;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;3.630034923553467;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.556677341461182;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.2513744831085205;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.3408188819885254;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;7.744414567947388;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.510668516159058;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.1562721729278564;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;6.322876691818237;0-9;Random bit-flip;1
temp;knapsacksa.cpp;83;2.528825283050537;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;2.21943998336792;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;3.2645063400268555;0-9;Random bit-flip;1
peso2;knapsacksa.cpp;56;6.9633307456970215;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;2.766054153442383;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.783342599868774;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.304198741912842;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;1.6693317890167236;0-9;Random bit-flip;1
wt2;knapsacksa.cpp;17;8.089090824127197;0-9;Random bit-flip;1
W;knapsacksa.cpp;13;4.3760669231414795;0-9;Random bit-flip;1
best2;knapsacksa.cpp;82;2.144596815109253;0-9;Random bit-flip;1
peso;knapsacksa.cpp;56;2.5444235801696777;0-9;Random bit-flip;1
n2;knapsacksa.cpp;13;4.483251571655273;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;4.695047378540039;0-9;Random bit-flip;1
W2;knapsacksa.cpp;13;3.0751256942749023;0-9;Random bit-flip;1
