Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
n;knapsacksa.cpp;15;1.952336311340332;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.211461067199707;0-2;Zero bit-flip
__result;/usr/include/c++/7/bits/stl_algobase.h;446;0.8243067264556885;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7682461738586426;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.279984712600708;0-2;Zero bit-flip
peso;knapsacksa.cpp;26;1.922267198562622;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;0.5066907405853271;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.1612818241119385;0-2;Zero bit-flip
i;knapsacksa.cpp;27;1.7568724155426025;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.673612117767334;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.6616027355194092;0-2;Zero bit-flip
n;knapsacksa.cpp;15;0.558950662612915;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.5982797145843506;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.2565484046936035;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.1874566078186035;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.349086046218872;0-2;Zero bit-flip
user_entry;../elf/dl-sysdep.c;91;1.2088086605072021;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.5146286487579346;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0696263313293457;0-2;Zero bit-flip
wt;knapsacksa.cpp;14;1.2473180294036865;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.02653169631958;0-2;Zero bit-flip
temp;knapsacksa.cpp;42;0.8430600166320801;0-2;Zero bit-flip
n;knapsacksa.cpp;15;2.152970552444458;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0441546440124512;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.0933129787445068;0-2;Zero bit-flip
n;knapsacksa.cpp;15;1.3384692668914795;0-2;Zero bit-flip
